,Date,Traffic_flow,Game_Occurance
5217,2005-05-25 08:15:00,41,0
5218,2005-09-30 10:50:00,21,0
5219,2005-09-24 15:10:00,29,0
5220,2005-07-16 22:55:00,26,0
5221,2005-05-17 23:20:00,10,0
5222,2005-04-13 14:55:00,35,0
5223,2005-05-15 18:05:00,24,0
5224,2005-09-01 18:35:00,30,0
5225,2005-04-12 21:20:00,12,0
5226,2005-06-09 01:50:00,4,0
5227,2005-07-22 09:50:00,40,0
5228,2005-04-22 11:40:00,24,0
5229,2005-09-15 12:15:00,15,0
5230,2005-06-06 10:05:00,28,0
5231,2005-08-12 08:00:00,37,0
5232,2005-06-14 07:25:00,38,0
5233,2005-06-29 21:05:00,21,0
5234,2005-08-23 01:00:00,3,0
5235,2005-07-06 16:35:00,22,0
5236,2005-05-06 00:20:00,3,0
5237,2005-07-31 23:45:00,7,0
5238,2005-07-02 11:05:00,19,0
5239,2005-05-29 20:45:00,24,0
5240,2005-05-11 03:35:00,3,0
5241,2005-09-25 21:25:00,11,0
5242,2005-08-20 09:25:00,23,0
5243,2005-04-15 01:40:00,2,0
5244,2005-06-01 23:40:00,4,0
5245,2005-09-14 06:25:00,19,0
5246,2005-07-15 18:55:00,38,0
5247,2005-07-20 11:40:00,28,0
5248,2005-05-01 11:15:00,16,0
5249,2005-05-30 23:20:00,5,0
5250,2005-09-30 06:35:00,25,0
5251,2005-04-24 11:15:00,21,0
5252,2005-04-27 17:05:00,37,0
5253,2005-06-18 07:35:00,23,0
5254,2005-08-14 08:30:00,21,0
5255,2005-09-08 15:55:00,47,0
5256,2005-07-05 13:35:00,31,0
5257,2005-08-19 08:30:00,29,0
5258,2005-06-07 16:15:00,28,0
5259,2005-06-30 13:15:00,29,0
5260,2005-06-01 00:30:00,2,0
5261,2005-08-07 07:40:00,6,0
5262,2005-06-01 16:25:00,37,0
5263,2005-08-16 16:20:00,41,0
5264,2005-05-28 11:00:00,17,0
5265,2005-08-29 11:25:00,17,0
5266,2005-06-22 11:30:00,37,0
5267,2005-06-17 12:55:00,30,0
5268,2005-06-22 19:20:00,25,0
5269,2005-06-19 21:25:00,17,0
5270,2005-05-11 18:15:00,35,0
5271,2005-06-18 15:10:00,28,0
5272,2005-05-17 11:25:00,31,0
5273,2005-09-17 19:30:00,22,0
5274,2005-08-15 06:20:00,12,0
5275,2005-05-13 11:10:00,17,0
5276,2005-07-19 17:50:00,38,0
5277,2005-04-27 11:30:00,25,0
5278,2005-04-15 00:35:00,7,0
5279,2005-09-18 22:40:00,14,0
5280,2005-05-27 23:35:00,15,0
5281,2005-08-14 21:30:00,17,0
5282,2005-09-10 08:45:00,30,0
5283,2005-07-27 18:20:00,44,0
5284,2005-08-07 12:55:00,20,0
5285,2005-04-30 14:20:00,30,0
5286,2005-08-13 20:00:00,39,0
5287,2005-09-23 16:40:00,40,0
5288,2005-08-03 03:05:00,0,0
5289,2005-09-08 06:15:00,16,0
5290,2005-05-16 12:10:00,19,0
5291,2005-04-23 06:55:00,10,0
5292,2005-04-18 11:20:00,15,0
5293,2005-08-08 20:20:00,17,0
5294,2005-05-08 11:50:00,18,0
5295,2005-08-19 16:00:00,31,0
5296,2005-05-25 16:50:00,39,0
5297,2005-04-14 15:05:00,44,0
5298,2005-05-07 23:00:00,20,0
5299,2005-04-20 12:15:00,25,0
5300,2005-09-02 18:30:00,26,0
5301,2005-07-01 18:05:00,11,0
5302,2005-04-29 16:55:00,32,0
5303,2005-05-30 03:05:00,6,0
5304,2005-05-03 01:40:00,2,0
5305,2005-09-01 16:55:00,26,0
5306,2005-08-11 01:30:00,7,0
5307,2005-09-13 23:05:00,5,0
5308,2005-09-01 04:10:00,0,0
5309,2005-07-15 12:45:00,22,0
5310,2005-05-15 16:50:00,50,0
5311,2005-08-25 01:10:00,2,0
5312,2005-09-20 06:25:00,17,0
5313,2005-08-08 06:05:00,15,0
5314,2005-04-17 10:50:00,20,0
5315,2005-07-20 09:30:00,23,0
5316,2005-04-13 02:20:00,3,0
5317,2005-06-14 21:40:00,9,0
5318,2005-06-09 17:45:00,25,0
5319,2005-08-25 23:30:00,9,0
5320,2005-07-03 22:40:00,13,0
5321,2005-08-06 11:00:00,22,0
5322,2005-09-08 15:15:00,52,0
5323,2005-08-27 17:45:00,22,0
5324,2005-05-17 00:55:00,0,0
5325,2005-07-27 14:30:00,27,0
5326,2005-04-23 23:40:00,4,0
5327,2005-09-13 12:45:00,25,0
5328,2005-06-12 01:55:00,10,0
5329,2005-07-01 01:00:00,6,0
5330,2005-08-30 20:20:00,19,0
5331,2005-07-20 07:35:00,30,0
5332,2005-09-04 13:45:00,28,0
5333,2005-07-27 05:50:00,14,0
5334,2005-08-11 04:50:00,9,0
5335,2005-06-17 21:35:00,19,0
5336,2005-08-31 04:25:00,1,0
5337,2005-05-15 04:35:00,7,0
5338,2005-07-28 08:55:00,36,0
5339,2005-07-26 01:50:00,3,0
5340,2005-06-05 12:10:00,26,0
5341,2005-05-05 10:05:00,33,0
5342,2005-05-04 05:40:00,18,0
5343,2005-05-29 09:00:00,10,0
5344,2005-04-17 17:35:00,31,0
5345,2005-05-13 10:00:00,30,0
5346,2005-05-11 10:10:00,32,0
5347,2005-06-25 23:55:00,12,0
5348,2005-04-13 10:10:00,35,0
5349,2005-08-02 21:35:00,18,0
5350,2005-09-14 18:10:00,30,0
5351,2005-08-04 04:20:00,3,0
5352,2005-04-25 17:00:00,33,0
5353,2005-07-05 16:50:00,43,0
5354,2005-04-12 17:10:00,44,0
5355,2005-06-18 06:20:00,9,0
5356,2005-04-27 00:35:00,6,0
5357,2005-09-19 10:20:00,14,0
5358,2005-09-24 08:45:00,31,0
5359,2005-07-25 09:45:00,39,0
5360,2005-06-14 11:05:00,26,0
5361,2005-09-30 23:35:00,15,0
5362,2005-08-04 14:10:00,43,0
5363,2005-06-30 08:35:00,47,0
5364,2005-05-09 07:25:00,36,0
5365,2005-06-15 10:45:00,0,0
5366,2005-05-20 15:20:00,40,0
5367,2005-08-06 15:20:00,24,0
5368,2005-09-12 12:15:00,22,0
5369,2005-08-25 09:35:00,32,0
5370,2005-05-27 08:45:00,34,0
5371,2005-04-29 04:30:00,3,0
5372,2005-07-14 09:40:00,0,0
5373,2005-05-11 14:15:00,25,0
5374,2005-04-19 21:20:00,18,0
5375,2005-04-23 17:15:00,39,0
5376,2005-09-15 20:25:00,18,0
5377,2005-06-26 23:00:00,18,0
5378,2005-05-27 13:55:00,20,0
5379,2005-05-05 22:00:00,20,0
5380,2005-09-20 03:25:00,4,0
5381,2005-04-30 18:30:00,27,0
5382,2005-05-06 17:25:00,30,0
5383,2005-06-10 05:10:00,9,0
5384,2005-07-25 13:55:00,25,0
5385,2005-07-19 08:15:00,38,0
5386,2005-06-30 01:45:00,1,0
5387,2005-07-02 10:50:00,21,0
5388,2005-06-20 16:55:00,23,0
5389,2005-08-16 07:15:00,27,0
5390,2005-05-08 12:30:00,37,0
5391,2005-05-07 08:05:00,10,0
5392,2005-08-15 03:55:00,0,0
5393,2005-05-01 01:35:00,10,0
5394,2005-09-03 20:50:00,23,0
5395,2005-08-15 01:25:00,6,0
5396,2005-08-19 09:25:00,22,0
5397,2005-05-07 23:55:00,18,0
5398,2005-07-24 08:50:00,21,0
5399,2005-04-21 22:15:00,11,0
5400,2005-05-14 22:55:00,25,0
5401,2005-08-02 21:35:00,18,0
5402,2005-09-08 22:15:00,19,0
5403,2005-07-15 11:10:00,20,0
5404,2005-09-06 15:25:00,28,0
5405,2005-06-05 11:35:00,27,0
5406,2005-07-01 02:45:00,3,0
5407,2005-07-16 08:55:00,17,0
5408,2005-06-11 22:10:00,40,0
5409,2005-06-30 22:15:00,13,0
5410,2005-05-22 03:05:00,6,0
5411,2005-06-20 07:20:00,42,0
5412,2005-08-29 06:05:00,13,0
5413,2005-06-27 13:25:00,28,0
5414,2005-04-17 19:25:00,19,0
5415,2005-09-04 04:25:00,2,0
5416,2005-05-19 19:45:00,18,0
5417,2005-09-16 01:35:00,1,0
5418,2005-06-20 19:50:00,21,0
5419,2005-08-16 16:35:00,38,0
5420,2005-04-20 07:00:00,29,0
5421,2005-08-20 00:20:00,12,0
5422,2005-07-29 14:55:00,31,0
5423,2005-04-14 07:30:00,36,0
5424,2005-06-18 12:45:00,19,0
5425,2005-06-12 22:25:00,10,0
5426,2005-04-24 19:25:00,27,0
5427,2005-09-25 00:10:00,12,0
5428,2005-05-15 22:00:00,16,0
5429,2005-06-23 23:25:00,12,0
5430,2005-08-29 05:40:00,10,0
5431,2005-09-26 01:25:00,5,0
5432,2005-06-22 21:40:00,20,0
5433,2005-05-03 14:50:00,37,0
5434,2005-06-18 04:10:00,3,0
5435,2005-08-03 01:55:00,1,0
5436,2005-09-10 00:40:00,10,0
5437,2005-08-02 13:30:00,38,0
5438,2005-05-16 03:40:00,3,0
5439,2005-05-03 00:05:00,6,0
5440,2005-06-12 05:15:00,1,0
5441,2005-07-24 19:20:00,30,0
5442,2005-08-03 21:20:00,14,0
5443,2005-05-22 11:50:00,32,0
5444,2005-08-17 06:15:00,28,0
5445,2005-07-27 17:00:00,42,0
5446,2005-08-24 06:05:00,10,0
5447,2005-05-14 00:05:00,17,0
5448,2005-04-27 14:15:00,34,0
5449,2005-07-17 06:10:00,1,0
5450,2005-08-04 16:45:00,38,0
5451,2005-08-06 13:10:00,27,0
5452,2005-07-15 14:25:00,20,0
5453,2005-04-26 17:15:00,29,0
5454,2005-06-21 06:30:00,19,0
5455,2005-05-15 08:15:00,10,0
5456,2005-05-13 15:05:00,38,0
5457,2005-05-05 08:45:00,44,0
5458,2005-08-19 20:20:00,17,0
5459,2005-06-01 11:40:00,16,0
5460,2005-06-29 16:50:00,40,0
5461,2005-05-14 23:25:00,26,0
5462,2005-05-29 00:00:00,8,0
5463,2005-05-02 01:10:00,3,0
5464,2005-09-18 14:55:00,33,0
5465,2005-06-23 15:25:00,40,0
5466,2005-05-02 01:45:00,5,0
5467,2005-05-25 13:45:00,30,0
5468,2005-05-18 16:40:00,32,0
5469,2005-07-24 13:55:00,27,0
5470,2005-05-17 11:00:00,17,0
5471,2005-09-03 04:55:00,6,0
5472,2005-08-31 13:45:00,38,0
5473,2005-09-01 14:00:00,30,0
5474,2005-06-22 12:20:00,21,0
5475,2005-06-15 18:00:00,24,0
5476,2005-08-04 05:20:00,11,0
5477,2005-08-03 14:50:00,37,0
5478,2005-06-04 06:25:00,7,0
5479,2005-08-17 10:05:00,37,0
5480,2005-09-01 21:15:00,18,0
5481,2005-06-27 09:35:00,27,0
5482,2005-04-30 06:05:00,9,0
5483,2005-05-14 08:55:00,14,0
5484,2005-07-19 01:00:00,4,0
5485,2005-07-02 12:35:00,32,0
5486,2005-07-06 05:05:00,2,0
5487,2005-09-19 06:55:00,28,0
5488,2005-06-25 20:10:00,14,0
5489,2005-07-18 23:15:00,11,0
5490,2005-08-23 16:25:00,35,0
5491,2005-05-28 05:00:00,7,0
5492,2005-09-26 12:00:00,31,0
5493,2005-05-17 12:00:00,29,0
5494,2005-08-06 09:35:00,25,0
5495,2005-08-09 08:50:00,32,0
5496,2005-07-27 12:40:00,36,0
5497,2005-06-18 14:15:00,27,0
5498,2005-09-28 04:40:00,5,0
5499,2005-04-14 21:10:00,29,0
5500,2005-08-04 00:00:00,5,0
5501,2005-05-27 00:45:00,7,0
5502,2005-08-08 14:50:00,29,0
5503,2005-08-02 02:50:00,2,0
5504,2005-07-04 08:20:00,6,0
5505,2005-05-28 16:40:00,19,0
5506,2005-06-21 05:05:00,4,0
5507,2005-04-21 03:15:00,2,0
5508,2005-09-24 17:15:00,28,0
5509,2005-08-04 15:10:00,36,0
5510,2005-09-05 06:30:00,6,0
5511,2005-08-09 13:15:00,32,0
5512,2005-05-29 00:05:00,6,0
5513,2005-04-12 17:15:00,39,0
5514,2005-06-22 01:20:00,8,0
5515,2005-07-24 03:35:00,7,0
5516,2005-07-19 11:50:00,22,0
5517,2005-06-26 18:55:00,21,0
5518,2005-06-25 22:40:00,23,0
5519,2005-05-14 09:15:00,17,0
5520,2005-08-09 14:45:00,34,0
5521,2005-07-30 17:20:00,28,0
5522,2005-05-17 04:05:00,0,0
5523,2005-09-11 20:55:00,12,0
5524,2005-06-10 00:00:00,8,0
5525,2005-07-17 11:05:00,21,0
5526,2005-05-13 01:15:00,1,0
5527,2005-09-28 03:55:00,6,0
5528,2005-05-20 10:00:00,23,0
5529,2005-09-27 01:05:00,4,0
5530,2005-06-19 07:45:00,11,0
5531,2005-07-14 09:35:00,50,0
5532,2005-05-18 23:15:00,7,0
5533,2005-08-13 03:30:00,1,0
5534,2005-06-14 05:15:00,6,0
5535,2005-07-16 01:10:00,2,0
5536,2005-08-10 01:25:00,4,0
5537,2005-05-21 09:10:00,16,0
5538,2005-07-20 07:35:00,30,0
5539,2005-07-22 22:05:00,19,0
5540,2005-08-28 17:00:00,28,0
5541,2005-07-17 17:05:00,17,0
5542,2005-05-07 17:25:00,23,0
5543,2005-09-28 22:55:00,20,0
5544,2005-05-21 17:05:00,50,0
5545,2005-07-21 09:25:00,42,0
5546,2005-05-27 08:05:00,23,0
5547,2005-05-07 21:25:00,24,0
5548,2005-05-22 04:50:00,1,0
5549,2005-09-09 13:25:00,26,0
5550,2005-08-16 03:15:00,0,0
5551,2005-05-26 19:10:00,27,0
5552,2005-08-24 08:40:00,39,0
5553,2005-06-01 08:30:00,32,0
5554,2005-04-24 09:05:00,27,0
5555,2005-08-17 18:50:00,35,0
5556,2005-07-15 09:15:00,29,0
5557,2005-04-26 09:55:00,35,0
5558,2005-04-11 09:40:00,31,0
5559,2005-08-31 20:10:00,14,0
5560,2005-05-05 02:40:00,2,0
5561,2005-04-28 12:25:00,22,0
5562,2005-06-13 22:00:00,11,0
5563,2005-09-07 16:50:00,39,0
5564,2005-06-01 08:15:00,33,0
5565,2005-07-09 14:50:00,24,0
5566,2005-09-29 10:00:00,35,0
5567,2005-06-03 01:55:00,3,0
5568,2005-05-28 02:05:00,11,0
5569,2005-09-01 18:25:00,28,0
5570,2005-09-09 03:40:00,4,0
5571,2005-04-13 14:35:00,42,0
5572,2005-06-18 08:30:00,26,0
5573,2005-08-30 21:45:00,19,0
5574,2005-09-11 21:10:00,16,0
5575,2005-07-18 13:50:00,34,0
5576,2005-05-17 06:50:00,34,0
5577,2005-08-22 01:15:00,6,0
5578,2005-07-18 00:35:00,4,0
5579,2005-07-01 00:15:00,5,0
5580,2005-09-28 09:35:00,37,0
5581,2005-08-09 12:40:00,29,0
5582,2005-04-20 17:55:00,27,0
5583,2005-06-21 19:50:00,14,0
5584,2005-05-14 23:15:00,24,0
5585,2005-07-24 14:30:00,29,0
5586,2005-05-18 10:15:00,32,0
5587,2005-07-08 22:40:00,12,0
5588,2005-04-12 18:30:00,34,0
5589,2005-09-01 07:00:00,39,0
5590,2005-07-14 12:10:00,26,0
5591,2005-05-28 16:40:00,19,0
5592,2005-04-19 15:20:00,41,0
5593,2005-06-18 00:15:00,5,0
5594,2005-09-14 10:00:00,32,0
5595,2005-07-23 23:25:00,20,0
5596,2005-09-25 20:10:00,16,0
5597,2005-08-05 18:10:00,40,0
5598,2005-07-30 19:20:00,30,0
5599,2005-09-16 20:45:00,28,0
5600,2005-09-25 09:55:00,15,0
5601,2005-04-19 22:15:00,18,0
5602,2005-09-23 17:45:00,36,0
5603,2005-04-26 07:50:00,44,0
5604,2005-04-14 17:40:00,27,0
5605,2005-05-19 08:25:00,36,0
5606,2005-05-02 02:50:00,3,0
5607,2005-05-18 22:40:00,14,0
5608,2005-06-19 23:30:00,3,0
5609,2005-05-08 22:55:00,6,0
5610,2005-05-21 05:00:00,4,0
5611,2005-06-05 08:05:00,3,0
5612,2005-04-24 11:00:00,21,0
5613,2005-04-24 11:50:00,26,0
5614,2005-09-18 18:30:00,38,0
5615,2005-08-18 03:00:00,6,0
5616,2005-05-29 14:00:00,20,0
5617,2005-07-18 04:50:00,8,0
5618,2005-04-30 16:30:00,21,0
5619,2005-07-01 13:00:00,26,0
5620,2005-08-22 08:30:00,19,0
5621,2005-08-17 05:35:00,11,0
5622,2005-08-26 13:35:00,26,0
5623,2005-05-04 22:40:00,44,0
5624,2005-05-28 07:20:00,4,0
5625,2005-04-25 02:50:00,1,0
5626,2005-08-22 15:10:00,37,0
5627,2005-09-30 07:05:00,36,0
5628,2005-08-16 18:10:00,44,0
5629,2005-07-26 08:50:00,56,0
5630,2005-06-18 07:15:00,21,0
5631,2005-07-16 12:05:00,22,0
5632,2005-04-12 20:40:00,13,0
5633,2005-07-02 00:00:00,9,0
5634,2005-04-23 11:05:00,15,0
5635,2005-09-21 12:40:00,36,0
5636,2005-08-29 21:00:00,19,0
5637,2005-05-11 22:05:00,23,0
5638,2005-06-24 14:15:00,24,0
5639,2005-08-19 16:10:00,30,0
5640,2005-08-22 11:15:00,23,0
5641,2005-08-07 00:25:00,17,0
5642,2005-06-04 14:40:00,36,0
5643,2005-05-05 07:00:00,31,0
5644,2005-05-15 02:30:00,4,0
5645,2005-08-30 22:20:00,12,0
5646,2005-05-02 22:50:00,7,0
5647,2005-07-06 02:15:00,5,0
5648,2005-05-29 19:40:00,22,0
5649,2005-07-21 16:50:00,29,0
5650,2005-05-26 08:50:00,36,0
5651,2005-05-29 15:55:00,18,0
5652,2005-08-02 00:20:00,6,0
5653,2005-07-15 01:50:00,1,0
5654,2005-05-19 13:25:00,33,0
5655,2005-09-04 21:05:00,12,0
5656,2005-06-14 20:30:00,22,0
5657,2005-08-19 17:00:00,22,0
5658,2005-06-22 05:20:00,9,0
5659,2005-04-28 07:20:00,37,0
5660,2005-06-16 05:50:00,22,0
5661,2005-06-21 17:05:00,18,0
5662,2005-05-28 16:55:00,31,0
5663,2005-06-23 18:05:00,33,0
5664,2005-05-14 05:35:00,3,0
5665,2005-04-29 18:20:00,28,0
5666,2005-07-09 21:55:00,32,0
5667,2005-07-30 05:25:00,4,0
5668,2005-08-23 14:40:00,50,0
5669,2005-07-18 03:50:00,3,0
5670,2005-09-01 22:15:00,14,0
5671,2005-07-17 11:40:00,31,0
5672,2005-06-23 22:20:00,7,0
5673,2005-07-06 08:30:00,44,0
5674,2005-08-23 15:40:00,33,0
5675,2005-06-04 07:15:00,12,0
5676,2005-04-17 17:00:00,48,0
5677,2005-08-17 03:50:00,2,0
5678,2005-09-24 14:55:00,34,0
5679,2005-09-06 05:20:00,9,0
5680,2005-07-20 07:35:00,30,0
5681,2005-08-12 00:00:00,9,0
5682,2005-06-24 11:05:00,29,0
5683,2005-05-17 09:10:00,16,0
5684,2005-05-27 08:05:00,23,0
5685,2005-06-25 16:45:00,13,0
5686,2005-06-03 05:35:00,7,0
5687,2005-06-06 03:25:00,2,0
5688,2005-07-18 19:30:00,21,0
5689,2005-08-09 23:50:00,5,0
5690,2005-09-11 23:10:00,9,0
5691,2005-06-11 14:10:00,21,0
5692,2005-08-04 00:00:00,5,0
5693,2005-08-25 09:20:00,33,0
5694,2005-07-09 05:45:00,2,0
5695,2005-06-10 22:35:00,47,0
5696,2005-08-22 23:20:00,4,0
5697,2005-05-08 08:10:00,17,0
5698,2005-05-19 14:50:00,31,0
5699,2005-09-29 12:35:00,34,0
5700,2005-06-11 12:45:00,34,0
5701,2005-04-21 18:15:00,40,0
5702,2005-08-09 03:50:00,1,0
5703,2005-06-20 12:20:00,29,0
5704,2005-06-18 11:50:00,19,0
5705,2005-08-15 21:40:00,15,0
5706,2005-04-18 04:25:00,6,0
5707,2005-05-20 07:50:00,50,0
5708,2005-07-23 00:50:00,4,0
5709,2005-04-27 18:25:00,44,0
5710,2005-05-26 03:00:00,4,0
5711,2005-06-13 09:05:00,34,0
5712,2005-07-21 22:00:00,22,0
5713,2005-04-22 22:50:00,18,0
5714,2005-09-29 16:15:00,39,0
5715,2005-06-14 00:40:00,3,0
5716,2005-06-09 21:20:00,15,0
5717,2005-09-07 13:10:00,27,0
5718,2005-05-06 15:10:00,36,0
5719,2005-06-30 05:50:00,12,0
5720,2005-09-15 12:45:00,44,0
5721,2005-07-30 10:45:00,30,0
5722,2005-05-30 19:15:00,25,0
5723,2005-07-08 23:55:00,12,0
5724,2005-04-23 11:20:00,27,0
5725,2005-08-09 02:30:00,2,0
5726,2005-08-18 23:15:00,7,0
5727,2005-05-28 23:25:00,11,0
5728,2005-06-19 15:35:00,18,0
5729,2005-04-20 21:55:00,13,0
5730,2005-06-29 08:35:00,31,0
5731,2005-06-11 22:30:00,35,0
5732,2005-09-04 05:45:00,4,0
5733,2005-09-11 07:05:00,5,0
5734,2005-09-12 05:35:00,11,0
5735,2005-07-13 10:00:00,23,0
5736,2005-08-27 09:20:00,9,0
5737,2005-08-09 07:55:00,22,0
5738,2005-04-24 12:45:00,14,0
5739,2005-07-06 18:35:00,33,0
5740,2005-09-24 12:05:00,21,0
5741,2005-08-02 06:55:00,41,0
5742,2005-05-26 00:55:00,3,0
5743,2005-07-24 03:35:00,7,0
5744,2005-05-09 23:05:00,5,0
5745,2005-06-05 11:25:00,22,0
5746,2005-06-16 13:35:00,20,0
5747,2005-05-04 02:40:00,0,0
5748,2005-07-28 04:55:00,8,0
5749,2005-08-13 05:50:00,5,0
5750,2005-07-10 03:50:00,1,0
5751,2005-06-10 23:50:00,19,0
5752,2005-06-24 23:30:00,11,0
5753,2005-06-16 06:05:00,8,0
5754,2005-05-21 23:25:00,6,0
5755,2005-07-18 11:25:00,26,0
5756,2005-07-02 02:55:00,2,0
5757,2005-09-04 02:55:00,1,0
5758,2005-07-07 15:55:00,33,0
5759,2005-08-26 17:00:00,30,0
5760,2005-07-18 04:00:00,1,0
5761,2005-05-09 18:35:00,28,0
5762,2005-06-21 18:50:00,37,0
5763,2005-09-08 00:50:00,7,0
5764,2005-04-11 09:55:00,34,0
5765,2005-08-14 22:25:00,11,0
5766,2005-08-02 10:15:00,26,0
5767,2005-06-22 07:20:00,34,0
5768,2005-06-09 03:35:00,2,0
5769,2005-05-31 03:05:00,1,0
5770,2005-07-01 23:25:00,16,0
5771,2005-05-03 08:25:00,34,0
5772,2005-06-16 20:45:00,11,0
5773,2005-04-16 00:00:00,11,0
5774,2005-08-20 01:20:00,7,0
5775,2005-09-03 10:40:00,21,0
5776,2005-06-13 04:45:00,4,0
5777,2005-09-22 10:15:00,33,0
5778,2005-06-21 03:55:00,2,0
5779,2005-07-24 06:00:00,2,0
5780,2005-09-20 16:00:00,26,0
5781,2005-04-19 13:25:00,25,0
5782,2005-09-01 04:25:00,9,0
5783,2005-09-17 08:00:00,45,0
5784,2005-07-09 14:05:00,26,0
5785,2005-08-13 10:25:00,25,0
5786,2005-08-14 07:35:00,21,0
5787,2005-07-13 21:10:00,24,0
5788,2005-09-08 03:05:00,0,0
5789,2005-04-22 09:05:00,29,0
5790,2005-04-29 02:35:00,4,0
5791,2005-07-18 00:15:00,10,0
5792,2005-07-24 03:50:00,3,0
5793,2005-07-19 03:00:00,1,0
5794,2005-05-18 10:25:00,27,0
5795,2005-06-27 04:30:00,3,0
5796,2005-06-27 06:00:00,18,0
5797,2005-08-17 05:05:00,6,0
5798,2005-06-04 04:40:00,6,0
5799,2005-04-19 23:15:00,3,0
5800,2005-08-03 08:20:00,33,0
5801,2005-06-14 14:25:00,37,0
5802,2005-08-15 00:15:00,6,0
5803,2005-06-06 14:50:00,38,0
5804,2005-08-06 19:35:00,30,0
5805,2005-09-30 21:50:00,19,0
5806,2005-07-19 21:50:00,20,0
5807,2005-09-12 18:25:00,47,0
5808,2005-06-12 00:50:00,12,0
5809,2005-09-30 22:35:00,15,0
5810,2005-09-06 08:05:00,41,0
5811,2005-08-20 07:25:00,12,0
5812,2005-08-22 21:20:00,12,0
5813,2005-07-31 19:55:00,25,0
5814,2005-04-15 18:40:00,36,0
5815,2005-06-15 16:50:00,40,0
5816,2005-07-16 07:30:00,19,0
5817,2005-06-15 13:25:00,17,0
5818,2005-05-26 23:00:00,7,0
5819,2005-06-05 06:40:00,6,0
5820,2005-06-02 10:20:00,23,0
5821,2005-09-04 22:25:00,14,0
5822,2005-04-21 17:50:00,26,0
5823,2005-06-26 09:55:00,16,0
5824,2005-04-26 01:30:00,1,0
5825,2005-04-29 11:05:00,33,0
5826,2005-09-06 16:10:00,34,0
5827,2005-04-15 14:50:00,44,0
5828,2005-05-21 23:30:00,13,0
5829,2005-07-19 08:50:00,54,0
5830,2005-04-12 00:00:00,3,0
5831,2005-07-11 10:35:00,15,0
5832,2005-04-23 14:45:00,37,0
5833,2005-07-30 11:10:00,16,0
5834,2005-08-17 06:15:00,28,0
5835,2005-07-08 11:55:00,27,0
5836,2005-08-21 12:40:00,30,0
5837,2005-05-05 05:30:00,10,0
5838,2005-08-10 01:05:00,5,0
5839,2005-09-04 15:15:00,26,0
5840,2005-04-15 15:05:00,41,0
5841,2005-09-03 23:40:00,12,0
5842,2005-06-01 17:35:00,26,0
5843,2005-09-08 00:50:00,7,0
5844,2005-09-19 01:05:00,6,0
5845,2005-07-13 09:20:00,27,0
5846,2005-09-11 06:25:00,5,0
5847,2005-09-12 23:05:00,8,0
5848,2005-09-05 06:30:00,6,0
5849,2005-04-16 03:40:00,1,0
5850,2005-07-09 11:35:00,20,0
5851,2005-07-09 18:25:00,27,0
5852,2005-09-22 05:35:00,12,0
5853,2005-08-08 19:20:00,24,0
5854,2005-06-11 11:50:00,30,0
5855,2005-08-29 06:05:00,13,0
5856,2005-08-28 11:35:00,29,0
5857,2005-08-21 22:00:00,16,0
5858,2005-07-10 01:30:00,10,0
5859,2005-09-26 09:45:00,22,0
5860,2005-09-25 02:05:00,10,0
5861,2005-04-19 21:35:00,11,0
5862,2005-06-16 11:30:00,27,0
5863,2005-06-21 22:30:00,6,0
5864,2005-05-02 11:45:00,28,0
5865,2005-07-27 05:50:00,14,0
5866,2005-08-30 05:25:00,6,0
5867,2005-06-23 06:45:00,22,0
5868,2005-05-07 16:35:00,30,0
5869,2005-07-20 05:50:00,16,0
5870,2005-06-05 22:55:00,12,0
5871,2005-05-17 01:40:00,0,0
5872,2005-09-12 03:10:00,1,0
5873,2005-08-23 01:30:00,3,0
5874,2005-06-01 17:40:00,30,0
5875,2005-08-27 18:35:00,29,0
5876,2005-05-02 04:50:00,5,0
5877,2005-08-26 04:00:00,1,0
5878,2005-04-22 21:45:00,19,0
5879,2005-07-09 15:10:00,18,0
5880,2005-04-14 12:00:00,42,0
5881,2005-06-22 01:55:00,3,0
5882,2005-09-24 03:20:00,4,0
5883,2005-08-29 22:20:00,8,0
5884,2005-09-05 14:40:00,14,0
5885,2005-09-15 18:55:00,36,0
5886,2005-05-04 11:10:00,32,0
5887,2005-08-09 11:30:00,22,0
5888,2005-04-30 22:20:00,39,0
5889,2005-04-16 12:20:00,18,0
5890,2005-09-26 03:10:00,0,0
5891,2005-08-07 01:25:00,8,0
5892,2005-06-09 14:55:00,28,0
5893,2005-07-19 08:10:00,37,0
5894,2005-07-09 01:00:00,4,0
5895,2005-09-28 12:25:00,32,0
5896,2005-06-20 05:35:00,11,0
5897,2005-05-30 08:05:00,13,0
5898,2005-09-28 17:55:00,35,0
5899,2005-08-17 06:50:00,24,0
5900,2005-07-17 18:45:00,34,0
5901,2005-07-20 04:45:00,5,0
5902,2005-05-06 12:40:00,34,0
5903,2005-04-22 03:05:00,1,0
5904,2005-05-21 23:10:00,15,0
5905,2005-08-06 22:05:00,32,0
5906,2005-05-20 07:45:00,43,0
5907,2005-06-10 01:25:00,6,0
5908,2005-05-28 10:10:00,18,0
5909,2005-06-14 05:10:00,4,0
5910,2005-04-26 23:45:00,4,0
5911,2005-05-15 23:10:00,7,0
5912,2005-04-25 17:50:00,38,0
5913,2005-07-18 00:05:00,10,0
5914,2005-08-27 00:30:00,8,0
5915,2005-08-06 19:40:00,30,0
